Mass->,Nd142Di,Nd143Di,Nd144Di,Nd146Di,Gd158Di,Dy164Di,Dy162Di,Dy163Di,Ho165Di,Er166Di,Er167Di,Er168Di,Er170Di,Tm169Di,Yb172Di,Yb173Di,Yb174Di,Yb176Di
14145,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0
14146,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0
14147,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0
14148,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0
14149,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1
14150,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1
14151,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1
14152,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1
14153,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
14154,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0
14155,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0
14156,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
14157,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
14158,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0
14159,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1
14160,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1
14161,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
14162,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
14163,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1
14164,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1
14165,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0
14166,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0
14167,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0
14168,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
14169,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1
14170,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0
14171,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
14172,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
14173,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0
14174,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1
14175,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1
14176,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1
14177,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1
14178,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0
14179,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0
14180,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0
14181,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
14182,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
14183,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0
14184,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1
14185,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1
14186,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
14187,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
14188,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0
14189,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0
14190,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0
14191,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0
14192,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0
14193,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0
14194,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1
14195,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1
14196,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
14197,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
14198,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1
14199,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
14200,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
14201,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0
14202,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0
14203,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0
14204,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1
14205,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1
14206,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1
14207,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1
14208,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0
14209,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0
14210,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0
14211,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0
14212,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0
14213,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0
14214,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
14215,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
14216,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
14217,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
14218,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1
14219,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1
14220,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0
14221,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0
14222,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
14223,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
14224,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1
14225,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1
14226,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1
14227,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1
14228,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1
14229,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
14230,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0
14231,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0
14232,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0
14233,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0
14234,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1
14235,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
14236,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
14237,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
14238,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0
14239,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0
14240,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1
14241,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0
14242,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0
14243,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0
14244,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0
14245,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1
14246,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0
14247,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0
14248,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
14249,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0
14250,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1
14251,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
14252,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1
14253,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1
14254,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0
14255,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0
14256,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0
14257,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0
14258,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
14259,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0
14260,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1
14261,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0
14262,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0
14263,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0
14264,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0
14265,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1
14266,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1
14267,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1
14268,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1
14269,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0
14270,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0
14271,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0
14272,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0
14273,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0
14274,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0
14275,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1
14276,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1
14277,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1
14278,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1
14279,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
14280,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0
14281,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0
14282,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0
14283,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0
14284,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0
14285,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1
14286,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1
14287,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1
14288,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1
14289,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
14290,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1
14291,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0
14292,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0
14293,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0
14294,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
14295,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1
14296,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0
14297,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0
14298,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0
14299,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0
14300,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1
14301,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
14302,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1
14303,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1
14304,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
14305,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0
14306,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0
14307,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0
14308,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0
14309,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0
14310,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1
14311,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1
14312,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1
14313,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1
14314,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0
14315,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0
14316,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0
14317,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0
14318,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0
14319,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0
14320,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1
14321,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1
14322,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1
14323,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1
14324,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1
14325,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1
14326,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
14327,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0
14328,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0
14329,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0
14330,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1
14331,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1
14332,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1
14333,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1
14334,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0
14335,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0
14336,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0
14337,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0
14338,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0
14339,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0
14340,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1
14341,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1
14342,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1
14343,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1
14344,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1
14345,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1
14346,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0
14347,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0
14348,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0
14349,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0
14350,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1
14351,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1
14352,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
14353,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1
14354,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1
14355,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1
14356,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0
14357,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0
14358,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0
14359,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0
14360,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1
14361,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1
14362,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1
14363,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1
14364,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0
14365,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
14366,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
14367,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
14368,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
14369,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
14370,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
14371,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
14372,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0
14373,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
14374,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
14375,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
14376,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
14377,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
14378,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
14379,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
14380,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
14381,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
14382,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
14383,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
14384,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
14385,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
14386,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
14387,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
14388,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
14389,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
14390,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
14391,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
14392,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
14393,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
14394,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
14395,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
14396,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
14397,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
14398,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
14399,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
14400,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
14401,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
14402,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
14403,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
14404,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
14405,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
14406,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
14407,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
14408,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
14409,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
14410,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
14411,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
14412,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
14413,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
14414,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
14415,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
14416,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
14417,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
14418,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0
14419,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
14420,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
14421,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
14422,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
14423,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0
14424,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
14425,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
14426,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
14427,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
14428,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
14429,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
14430,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
14431,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
14432,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
14433,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
14434,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
14435,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
14436,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
14437,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1
14438,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
14439,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
14440,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
14441,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
14442,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
14443,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
14444,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
14445,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
14446,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
14447,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
14448,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
14449,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
14450,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
14451,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
14452,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
14453,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
14454,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
14455,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
14456,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
14457,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
14458,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
14459,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
14460,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0
14461,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
14462,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
14463,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
14464,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
14465,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
14466,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
14467,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
14468,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
14469,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
14470,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
14471,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
14472,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
14473,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
14474,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
14475,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
14476,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1
14477,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
14478,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
14479,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
14480,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
14481,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
14482,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0
14483,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
14484,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
14485,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
14486,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
14487,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
14488,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
14489,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
14490,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
14491,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
14492,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1
14493,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0
14494,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0
14495,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0
14496,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0
14497,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1
14498,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0
14499,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0
